,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
247,BELGIUM - CHALLENGER PRO LEAGUE,2025-04-05,20:00,Lommel SK,Genk U23, ROUND 28,1.91,3.7,3.3,1.29,3.5,2.25,1.57,1.03,17.0,1.14,5.5,1.53,2.4,1.5,2.5
248,CANADA - CANADIAN PREMIER LEAGUE,2025-04-05,20:00,Atl. Ottawa,HFX Wanderers,-,2.0,3.0,3.3,1.44,2.55,3.0,1.33,1.07,7.5,1.37,2.85,2.1,1.65,1.9,1.8
249,FRANCE - LIGUE 2,2025-04-05,20:00,Lorient,Pau FC, ROUND 29,1.4,4.75,7.5,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.83,1.83
250,FRANCE - LIGUE 2,2025-04-05,20:00,Troyes,Red Star, ROUND 29,1.95,3.4,4.0,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,2.0,1.73
251,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-05,20:00,Al Ahli SC,Al Ittihad, ROUND 26,2.15,3.3,3.2,1.29,3.5,2.25,1.57,1.01,15.0,1.14,5.0,1.53,2.38,1.44,2.63
252,POLAND - EKSTRAKLASA,2025-04-05,20:15,Lech Poznan,Korona Kielce, ROUND 27,1.5,4.33,6.0,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,1.91,1.91
253,ROMANIA - SUPERLIGA,2025-04-05,20:15,FCSB,U. Cluj, CHAMPIONSHIP GROUP,1.62,3.6,5.25,1.5,2.5,3.5,1.29,1.08,7.5,1.44,2.63,2.35,1.57,2.25,1.57
254,SLOVENIA - PRVA LIGA,2025-04-05,20:15,Koper,Radomlje, ROUND 28,1.62,3.85,4.33,1.33,3.0,2.55,1.44,1.03,8.0,1.22,3.55,1.73,1.95,1.75,1.95
255,ARGENTINA - TORNEO BETANO,2025-04-05,20:30,Godoy Cruz,Ind. Rivadavia, APERTURA,3.0,2.6,2.9,1.73,2.08,4.5,1.18,1.17,5.0,1.67,2.1,3.4,1.33,2.38,1.53
256,ARGENTINA - TORNEO BETANO,2025-04-05,20:30,Rosario Central,Velez Sarsfield, APERTURA,2.0,3.0,4.5,1.62,2.2,4.0,1.22,1.14,5.5,1.57,2.25,2.88,1.4,2.25,1.57
257,GERMANY - 2. BUNDESLIGA,2025-04-05,20:30,FC Koln,Hertha Berlin, ROUND 28,2.05,3.6,3.4,1.36,3.0,2.75,1.4,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1
258,SWITZERLAND - SUPER LEAGUE,2025-04-05,20:30,Young Boys,Yverdon, ROUND 31,1.36,4.75,8.0,1.29,3.5,2.25,1.57,1.03,17.0,1.14,5.5,1.53,2.4,1.8,1.91
259,USA - MLS,2025-04-05,20:30,Charlotte,Nashville SC,-,2.0,3.5,3.7,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05
260,ITALY - SERIE A,2025-04-05,20:45,AC Milan,Fiorentina, ROUND 31,1.9,3.5,4.2,1.33,3.25,2.63,1.44,1.05,11.0,1.22,4.33,1.73,2.1,1.67,2.1
261,BELGIUM - JUPILER PRO LEAGUE,2025-04-05,20:45,Gent,Royale Union SG, CHAMPIONSHIP GROUP,4.33,3.8,1.73,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.7,2.1,1.67,2.1
262,NETHERLANDS - EREDIVISIE,2025-04-05,21:00,Almere City,Zwolle, ROUND 28,2.25,3.5,3.1,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,2.03,1.83,1.75,2.0
263,SPAIN - LALIGA,2025-04-05,21:00,Barcelona,Betis, ROUND 30,1.36,5.5,7.0,1.2,4.33,2.05,1.8,1.01,21.0,1.08,6.5,1.36,3.2,1.57,2.25
264,BOLIVIA - DIVISION PROFESIONAL,2025-04-05,21:00,SA Bulo Bulo,Wilstermann, ROUND 2,3.2,3.7,2.0,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.92,1.82,1.8,1.91
265,BRAZIL - SERIE B,2025-04-05,21:00,Coritiba,Vila Nova FC, ROUND 1,1.67,3.75,5.0,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,2.0,1.73
266,BRAZIL - SERIE B,2025-04-05,21:00,CRB,Chapecoense-SC, ROUND 1,1.85,3.4,4.33,1.5,2.5,3.4,1.3,1.08,7.5,1.4,2.75,2.25,1.62,2.0,1.73
267,COLOMBIA - PRIMERA A,2025-04-05,21:00,Atl. Nacional,U. Magdalena, APERTURA,1.33,4.5,10.0,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,2.1,1.67
268,ECUADOR - LIGA PRO,2025-04-05,21:00,Delfin,Aucas, ROUND 7,2.6,3.3,2.55,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
269,PORTUGAL - LIGA 3,2025-04-05,21:00,1º Dezembro,AD Fafe, PROMOTION GROUP,3.0,3.1,2.25,1.43,2.63,3.0,1.33,1.05,8.0,1.36,2.9,2.1,1.65,1.85,1.85
270,SPAIN - LALIGA2,2025-04-05,21:00,Gijon,Tenerife, ROUND 34,2.1,3.0,3.8,1.53,2.38,3.5,1.29,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
271,URUGUAY - LIGA AUF URUGUAYA,2025-04-05,21:00,Danubio,Penarol, APERTURA,3.8,3.25,1.9,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.4,1.53,2.2,1.62
272,VENEZUELA - LIGA FUTVE,2025-04-05,21:00,Caracas,Carabobo, APERTURA,3.25,2.38,2.7,1.62,2.2,3.6,1.25,1.11,5.5,1.5,2.4,2.63,1.43,2.0,1.73
273,FRANCE - LIGUE 1,2025-04-05,21:05,Lyon,Lille, ROUND 28,2.2,3.6,3.1,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2
274,ICELAND - BESTA DEILD KARLA,2025-04-05,21:15,Breidablik,Afturelding, ROUND 1,1.22,6.0,8.0,1.18,4.33,1.85,1.83,1.01,1.01,1.07,6.25,1.3,3.1,1.65,2.1
275,PORTUGAL - LIGA PORTUGAL,2025-04-05,21:30,Vitoria Guimaraes,Santa Clara, ROUND 28,1.95,3.1,4.33,1.62,2.2,4.0,1.22,1.11,6.5,1.53,2.38,2.7,1.44,2.25,1.57
276,VENEZUELA - LIGA FUTVE,2025-04-05,21:30,Rayo Zuliano,Zamora, APERTURA,2.0,3.1,3.6,1.44,2.6,3.0,1.33,1.06,7.5,1.36,2.88,2.2,1.62,1.91,1.8
277,USA - USL CHAMPIONSHIP,2025-04-05,22:00,Detroit,Monterey Bay,-,1.74,3.5,4.0,1.01,1.01,2.52,1.4,1.01,1.01,1.25,3.35,1.8,1.85,1.74,1.9
278,USA - USL CHAMPIONSHIP,2025-04-05,22:00,Oakland Roots,Rhode Island,-,3.15,3.35,2.02,1.01,1.01,2.41,1.44,1.01,1.01,1.22,3.6,1.71,1.94,1.61,2.08
279,PERU - LIGA 1,2025-04-05,22:15,FBC Melgar,AD Tarma, APERTURA,1.55,3.8,6.0,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.7,2.1,1.73,2.0
280,USA - MLS,2025-04-05,22:30,Real Salt Lake,Los Angeles Galaxy,-,2.1,3.4,3.5,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.67,2.15,1.57,2.25
281,USA - USL CHAMPIONSHIP,2025-04-05,22:30,Loudoun,Hartford Athletic,-,1.72,3.6,4.0,1.01,1.01,2.35,1.46,1.01,1.01,1.2,3.7,1.67,2.0,1.65,2.02
282,ARGENTINA - TORNEO BETANO,2025-04-05,23:00,Huracan,Aldosivi, APERTURA,1.67,3.6,5.75,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.6,1.48,2.5,1.5
283,ARGENTINA - TORNEO BETANO,2025-04-05,23:00,Talleres Cordoba,Gimnasia L.P., APERTURA,1.85,3.0,5.25,1.57,2.25,3.75,1.25,1.13,6.0,1.5,2.5,2.6,1.48,2.2,1.62
284,COLOMBIA - PRIMERA A,2025-04-05,23:10,Dep. Cali,La Equidad, APERTURA,1.75,3.25,5.5,1.53,2.38,3.75,1.25,1.11,6.5,1.44,2.63,2.5,1.5,2.25,1.57
285,PARAGUAY - COPA DE PRIMERA,2025-04-05,23:15,Atl. Tembetary,Sp. Luqueno, APERTURA,2.2,3.4,3.1,1.5,2.5,3.3,1.29,1.08,6.5,1.42,2.55,2.35,1.57,1.95,1.75
286,BOLIVIA - DIVISION PROFESIONAL,2025-04-05,23:30,Always Ready,Blooming, ROUND 2,1.27,5.5,9.0,1.18,4.5,1.9,1.9,1.01,26.0,1.08,8.0,1.3,3.5,1.57,2.25
287,BRAZIL - SERIE A BETANO,2025-04-05,23:30,Ceara,Gremio, ROUND 2,2.3,3.25,3.2,1.5,2.5,3.4,1.3,1.08,8.0,1.4,3.0,2.2,1.65,1.95,1.8
288,BRAZIL - SERIE A BETANO,2025-04-05,23:30,Corinthians,Vasco, ROUND 2,1.65,3.9,5.25,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.4,2.01,1.77,2.0,1.75
289,BRAZIL - SERIE B,2025-04-05,23:30,America MG,Botafogo SP, ROUND 1,1.6,3.7,6.0,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.75,2.0,1.73
290,CANADA - CANADIAN PREMIER LEAGUE,2025-04-05,23:30,Forge,Cavalry,-,2.5,3.1,2.63,1.43,2.63,2.9,1.36,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
291,ECUADOR - LIGA PRO,2025-04-05,23:30,Orense,Vinotinto, ROUND 7,2.05,3.3,3.5,1.5,2.5,3.4,1.3,1.07,8.5,1.36,3.0,2.15,1.67,1.87,1.77
292,URUGUAY - LIGA AUF URUGUAYA,2025-04-05,23:30,Plaza Colonia,Racing Montevideo, APERTURA,2.35,3.3,2.7,1.62,2.2,4.0,1.22,1.1,7.0,1.57,2.25,2.7,1.44,2.38,1.53
293,USA - USL CHAMPIONSHIP,2025-04-05,23:30,Charleston,Tampa Bay,-,1.78,3.45,3.85,1.01,1.01,2.46,1.42,1.01,1.01,1.23,3.45,1.75,1.88,1.7,1.97
294,VENEZUELA - LIGA FUTVE,2025-04-05,23:45,Estudiantes Merida,Metropolitanos, APERTURA,1.91,3.3,3.6,1.36,2.88,2.7,1.4,1.03,9.0,1.29,3.3,1.91,1.8,1.73,2.0
